IDKEC;GMM_bin;Jenks_bin;GRID_SAT;GRID_SAT_JPG;yj_mean_w;mean_weight
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005177_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005177_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005178_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005178_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005179_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005179_REV.jpg;-0.4117796229152438;0.0
7204032;1;5;CNN_DIMG_IND_2015_LS_256_3840_005180_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005180_REV.jpg;2.836441974395264;0.6151320808812192
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005181_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005181_REV.jpg;-0.4117796229152438;0.0
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005182_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005182_REV.jpg;-0.4117796229152438;0.0
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005183_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005183_REV.jpg;-0.4117796229152438;0.0
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005184_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005184_REV.jpg;-0.4117796229152438;0.0
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005185_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005185_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005186_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005186_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005187_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005187_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005188_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005188_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005189_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005189_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005190_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005190_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005191_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005191_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005192_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005192_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005193_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005193_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005194_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005194_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005195_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005195_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005196_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005196_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005197_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005197_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005198_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005198_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005199_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005199_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005200_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005200_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005201_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005201_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005202_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005202_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005203_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005203_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005204_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005204_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005205_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005205_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005206_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005206_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005207_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005207_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005208_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005208_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005209_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005209_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005210_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005210_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005211_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005211_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005212_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005212_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005213_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005213_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005214_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005214_REV.jpg;-0.4117796229152438;0.0
7211020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005215_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005215_REV.jpg;-0.4117796229152438;0.0
7211020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005216_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005216_REV.jpg;-0.4117796229152438;0.0
7211060;0;1;CNN_DIMG_IND_2015_LS_256_3840_005217_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005217_REV.jpg;-0.4117796229152438;0.0
7211060;3;3;CNN_DIMG_IND_2015_LS_256_3840_005218_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005218_REV.jpg;1.1770686426792472;0.24518863360087076
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005219_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005219_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005220_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005220_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005221_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005221_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005222_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005222_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005223_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005223_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005224_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005224_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005225_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005225_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005226_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005226_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005227_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005227_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005228_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005228_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005229_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005229_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005230_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005230_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005231_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005231_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005232_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005232_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005233_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005233_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005234_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005234_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005235_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005235_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005236_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005236_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005237_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005237_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005238_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005238_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005239_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005239_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005240_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005240_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005241_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005241_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005242_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005242_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005243_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005243_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005244_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005244_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005245_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005245_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005246_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005246_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005247_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005247_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005248_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005248_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005249_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005249_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005250_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005250_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005251_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005251_REV.jpg;-0.4117796229152438;0.0
7204041;0;1;CNN_DIMG_IND_2015_LS_256_3840_005252_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005252_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005253_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005253_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005254_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005254_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005255_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005255_REV.jpg;-0.4117796229152438;0.0
7204030;3;3;CNN_DIMG_IND_2015_LS_256_3840_005256_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005256_REV.jpg;1.2760662945227348;0.481416654586792
7204030;4;5;CNN_DIMG_IND_2015_LS_256_3840_005257_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005257_REV.jpg;2.9823217812739498;0.9383416175842285
7204032;3;3;CNN_DIMG_IND_2015_LS_256_3840_005258_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005258_REV.jpg;1.1291180681181625;0.6262933413187662
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005259_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005259_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005260_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005260_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005261_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005261_REV.jpg;-0.4117796229152438;0.0
7204032;0;1;CNN_DIMG_IND_2015_LS_256_3840_005262_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005262_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005263_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005263_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005264_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005264_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005265_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005265_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005266_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005266_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005267_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005267_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005268_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005268_REV.jpg;-0.4117796229152438;0.0
7212070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005269_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005269_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005270_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005270_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005271_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005271_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005272_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005272_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005273_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005273_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005274_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005274_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005275_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005275_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005276_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005276_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005277_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005277_REV.jpg;-0.4117796229152438;0.0
7212080;0;1;CNN_DIMG_IND_2015_LS_256_3840_005278_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005278_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005279_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005279_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005280_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005280_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005281_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005281_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005282_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005282_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005283_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005283_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005284_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005284_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005285_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005285_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005286_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005286_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005287_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005287_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005288_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005288_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005289_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005289_REV.jpg;-0.4117796229152438;0.0
7212090;0;1;CNN_DIMG_IND_2015_LS_256_3840_005290_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005290_REV.jpg;-0.4117796229152438;0.0
7211020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005291_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005291_REV.jpg;-0.4117796229152438;0.0
7211070;0;1;CNN_DIMG_IND_2015_LS_256_3840_005292_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005292_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005293_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005293_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005294_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005294_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005295_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005295_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005296_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005296_REV.jpg;-0.4117796229152438;0.0
7606050;0;1;CNN_DIMG_IND_2015_LS_256_3840_005297_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005297_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005298_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005298_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005299_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005299_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005300_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005300_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005301_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005301_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005302_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005302_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005303_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005303_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005304_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005304_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005305_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005305_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005306_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005306_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005307_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005307_REV.jpg;-0.4117796229152438;0.0
7605011;0;1;CNN_DIMG_IND_2015_LS_256_3840_005308_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005308_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005309_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005309_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005310_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005310_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005311_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005311_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005312_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005312_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005313_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005313_REV.jpg;-0.4117796229152438;0.0
7210010;0;1;CNN_DIMG_IND_2015_LS_256_3840_005314_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005314_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005315_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005315_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005316_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005316_REV.jpg;-0.4117796229152438;0.0
7210020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005317_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005317_REV.jpg;-0.4117796229152438;0.0
7204021;0;1;CNN_DIMG_IND_2015_LS_256_3840_005318_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005318_REV.jpg;-0.4117796229152438;0.0
7204021;0;1;CNN_DIMG_IND_2015_LS_256_3840_005319_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005319_REV.jpg;-0.4117796229152438;0.0
7204021;0;1;CNN_DIMG_IND_2015_LS_256_3840_005320_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005320_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005321_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005321_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005322_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005322_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005323_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005323_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005324_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005324_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005325_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005325_REV.jpg;-0.4117796229152438;0.0
7204020;0;1;CNN_DIMG_IND_2015_LS_256_3840_005326_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005326_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005327_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005327_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005328_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005328_REV.jpg;-0.4117796229152438;0.0
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005329_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005329_REV.jpg;-0.4117796229152438;0.0
7204888;2;2;CNN_DIMG_IND_2015_LS_256_3840_005330_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005330_REV.jpg;0.7121557849836195;0.46601728598276776
7204030;1;4;CNN_DIMG_IND_2015_LS_256_3840_005331_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005331_REV.jpg;2.513987698655681;0.7063000467088487
7204030;0;1;CNN_DIMG_IND_2015_LS_256_3840_005332_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005332_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005333_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005333_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005334_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005334_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005335_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005335_REV.jpg;-0.4117796229152438;0.0
7204031;0;1;CNN_DIMG_IND_2015_LS_256_3840_005336_REV.tif;CNN_DIMG_IND_2015_LS_256_3840_005336_REV.jpg;-0.4117796229152438;0.0
